# x_val	y_val	p(x,y)
0.000000e+00	6.442237e+02	2.759228e-06
0.000000e+00	6.465245e+02	2.776154e-06
0.000000e+00	6.488253e+02	2.793167e-06
0.000000e+00	6.511261e+02	2.810268e-06
0.000000e+00	6.534269e+02	2.827458e-06
0.000000e+00	6.557277e+02	2.844737e-06
0.000000e+00	6.580285e+02	2.862105e-06
0.000000e+00	6.603293e+02	2.879562e-06
0.000000e+00	6.626300e+02	2.897110e-06
0.000000e+00	6.649308e+02	2.914748e-06
0.000000e+00	6.672316e+02	2.932476e-06
0.000000e+00	6.695324e+02	2.950295e-06
0.000000e+00	6.718332e+02	2.968206e-06
0.000000e+00	6.741340e+02	2.986208e-06
0.000000e+00	6.764348e+02	3.004303e-06
0.000000e+00	6.787356e+02	3.022489e-06
0.000000e+00	6.810364e+02	3.040769e-06
0.000000e+00	6.833372e+02	3.059141e-06
0.000000e+00	6.856380e+02	3.077607e-06
0.000000e+00	6.879388e+02	3.096167e-06
0.000000e+00	6.902396e+02	3.114821e-06
0.000000e+00	6.925404e+02	3.133569e-06
0.000000e+00	6.948412e+02	3.152412e-06
0.000000e+00	6.971420e+02	3.171351e-06
0.000000e+00	6.994428e+02	3.190384e-06
0.000000e+00	7.017436e+02	3.209514e-06
0.000000e+00	7.040444e+02	3.228740e-06
0.000000e+00	7.063452e+02	3.248063e-06
0.000000e+00	7.086460e+02	3.267482e-06
0.000000e+00	7.109468e+02	3.286999e-06
0.000000e+00	7.132476e+02	3.306614e-06
0.000000e+00	7.155484e+02	3.326327e-06
0.000000e+00	7.178492e+02	3.346138e-06
0.000000e+00	7.201500e+02	3.366047e-06
0.000000e+00	7.224508e+02	3.386056e-06
0.000000e+00	7.247516e+02	3.406165e-06
0.000000e+00	7.270524e+02	3.426373e-06
0.000000e+00	7.293532e+02	3.446681e-06
0.000000e+00	7.316540e+02	3.467090e-06
0.000000e+00	7.339548e+02	3.487600e-06
0.000000e+00	7.362556e+02	3.508211e-06
0.000000e+00	7.385564e+02	3.528924e-06
0.000000e+00	7.408572e+02	3.549739e-06
0.000000e+00	7.431580e+02	3.570656e-06
0.000000e+00	7.454588e+02	3.591676e-06
0.000000e+00	7.477596e+02	3.612799e-06
0.000000e+00	7.500604e+02	3.634025e-06
0.000000e+00	7.523612e+02	3.655356e-06
0.000000e+00	7.546620e+02	3.676790e-06
0.000000e+00	7.569628e+02	3.698329e-06
0.000000e+00	7.592636e+02	3.719973e-06
0.000000e+00	7.615644e+02	3.741722e-06
0.000000e+00	7.638652e+02	3.763577e-06
0.000000e+00	7.661660e+02	3.785538e-06
0.000000e+00	7.684668e+02	3.807605e-06
0.000000e+00	7.707676e+02	3.829779e-06
0.000000e+00	7.730684e+02	3.852061e-06
0.000000e+00	7.753692e+02	3.874449e-06
0.000000e+00	7.776700e+02	3.896946e-06
0.000000e+00	7.799708e+02	3.919550e-06
0.000000e+00	7.822716e+02	3.942264e-06
0.000000e+00	7.845724e+02	3.965086e-06
0.000000e+00	7.868732e+02	3.988018e-06
0.000000e+00	7.891740e+02	4.011059e-06
0.000000e+00	7.914748e+02	4.034210e-06
0.000000e+00	7.937756e+02	4.057472e-06
0.000000e+00	7.960764e+02	4.080845e-06
0.000000e+00	7.983772e+02	4.104328e-06
0.000000e+00	8.006780e+02	4.127924e-06
0.000000e+00	8.029788e+02	4.151631e-06
0.000000e+00	8.052796e+02	4.175451e-06
0.000000e+00	8.075804e+02	4.199383e-06
0.000000e+00	8.098812e+02	4.223428e-06
0.000000e+00	8.121820e+02	4.247587e-06
0.000000e+00	8.144828e+02	4.271859e-06
0.000000e+00	8.167836e+02	4.296246e-06
0.000000e+00	8.190844e+02	4.320747e-06
0.000000e+00	8.213852e+02	4.345363e-06
0.000000e+00	8.236860e+02	4.370094e-06
0.000000e+00	8.259868e+02	4.394941e-06
0.000000e+00	8.282876e+02	4.419904e-06
0.000000e+00	8.305884e+02	4.444983e-06
0.000000e+00	8.328892e+02	4.470180e-06
0.000000e+00	8.351900e+02	4.495493e-06
0.000000e+00	8.374908e+02	4.520924e-06
0.000000e+00	8.397916e+02	4.546472e-06
0.000000e+00	8.420924e+02	4.572139e-06
0.000000e+00	8.443932e+02	4.597924e-06
0.000000e+00	8.466940e+02	4.623829e-06
0.000000e+00	8.489948e+02	4.649853e-06
0.000000e+00	8.512955e+02	4.675996e-06
0.000000e+00	8.535963e+02	4.702260e-06
0.000000e+00	8.558971e+02	4.728644e-06
0.000000e+00	8.581979e+02	4.755149e-06
0.000000e+00	8.604987e+02	4.781776e-06
0.000000e+00	8.627995e+02	4.808524e-06
0.000000e+00	8.651003e+02	4.835394e-06
0.000000e+00	8.674011e+02	4.862386e-06
0.000000e+00	8.697019e+02	4.889501e-06
0.000000e+00	8.720027e+02	4.916739e-06
