# x_val	y_val	p(x,y)
0.000000e+00	1.390950e+03	3.247552e-05
0.000000e+00	1.393848e+03	3.260049e-05
0.000000e+00	1.396746e+03	3.272574e-05
0.000000e+00	1.399643e+03	3.285125e-05
0.000000e+00	1.402541e+03	3.297704e-05
0.000000e+00	1.405439e+03	3.310309e-05
0.000000e+00	1.408337e+03	3.322941e-05
0.000000e+00	1.411235e+03	3.335599e-05
0.000000e+00	1.414132e+03	3.348284e-05
0.000000e+00	1.417030e+03	3.360995e-05
0.000000e+00	1.419928e+03	3.373733e-05
0.000000e+00	1.422826e+03	3.386498e-05
0.000000e+00	1.425724e+03	3.399288e-05
0.000000e+00	1.428621e+03	3.412105e-05
0.000000e+00	1.431519e+03	3.424948e-05
0.000000e+00	1.434417e+03	3.437817e-05
0.000000e+00	1.437315e+03	3.450713e-05
0.000000e+00	1.440213e+03	3.463634e-05
0.000000e+00	1.443111e+03	3.476581e-05
0.000000e+00	1.446008e+03	3.489554e-05
0.000000e+00	1.448906e+03	3.502553e-05
0.000000e+00	1.451804e+03	3.515577e-05
0.000000e+00	1.454702e+03	3.528627e-05
0.000000e+00	1.457600e+03	3.541703e-05
0.000000e+00	1.460497e+03	3.554804e-05
0.000000e+00	1.463395e+03	3.567930e-05
0.000000e+00	1.466293e+03	3.581082e-05
0.000000e+00	1.469191e+03	3.594259e-05
0.000000e+00	1.472089e+03	3.607461e-05
0.000000e+00	1.474986e+03	3.620689e-05
0.000000e+00	1.477884e+03	3.633941e-05
0.000000e+00	1.480782e+03	3.647218e-05
0.000000e+00	1.483680e+03	3.660520e-05
0.000000e+00	1.486578e+03	3.673847e-05
0.000000e+00	1.489476e+03	3.687199e-05
0.000000e+00	1.492373e+03	3.700575e-05
0.000000e+00	1.495271e+03	3.713976e-05
0.000000e+00	1.498169e+03	3.727401e-05
0.000000e+00	1.501067e+03	3.740850e-05
0.000000e+00	1.503965e+03	3.754324e-05
0.000000e+00	1.506862e+03	3.767822e-05
0.000000e+00	1.509760e+03	3.781344e-05
0.000000e+00	1.512658e+03	3.794890e-05
0.000000e+00	1.515556e+03	3.808460e-05
0.000000e+00	1.518454e+03	3.822053e-05
0.000000e+00	1.521351e+03	3.835671e-05
0.000000e+00	1.524249e+03	3.849312e-05
0.000000e+00	1.527147e+03	3.862976e-05
0.000000e+00	1.530045e+03	3.876664e-05
0.000000e+00	1.532943e+03	3.890376e-05
0.000000e+00	1.535841e+03	3.904110e-05
0.000000e+00	1.538738e+03	3.917868e-05
0.000000e+00	1.541636e+03	3.931649e-05
0.000000e+00	1.544534e+03	3.945453e-05
0.000000e+00	1.547432e+03	3.959280e-05
0.000000e+00	1.550330e+03	3.973129e-05
0.000000e+00	1.553227e+03	3.987001e-05
0.000000e+00	1.556125e+03	4.000896e-05
0.000000e+00	1.559023e+03	4.014813e-05
0.000000e+00	1.561921e+03	4.028753e-05
0.000000e+00	1.564819e+03	4.042715e-05
0.000000e+00	1.567716e+03	4.056699e-05
0.000000e+00	1.570614e+03	4.070705e-05
0.000000e+00	1.573512e+03	4.084733e-05
0.000000e+00	1.576410e+03	4.098783e-05
0.000000e+00	1.579308e+03	4.112854e-05
0.000000e+00	1.582206e+03	4.126948e-05
0.000000e+00	1.585103e+03	4.141062e-05
0.000000e+00	1.588001e+03	4.155198e-05
0.000000e+00	1.590899e+03	4.169356e-05
0.000000e+00	1.593797e+03	4.183535e-05
0.000000e+00	1.596695e+03	4.197734e-05
0.000000e+00	1.599592e+03	4.211955e-05
0.000000e+00	1.602490e+03	4.226197e-05
0.000000e+00	1.605388e+03	4.240459e-05
0.000000e+00	1.608286e+03	4.254742e-05
0.000000e+00	1.611184e+03	4.269046e-05
0.000000e+00	1.614081e+03	4.283369e-05
0.000000e+00	1.616979e+03	4.297714e-05
0.000000e+00	1.619877e+03	4.312078e-05
0.000000e+00	1.622775e+03	4.326462e-05
0.000000e+00	1.625673e+03	4.340867e-05
0.000000e+00	1.628571e+03	4.355291e-05
0.000000e+00	1.631468e+03	4.369734e-05
0.000000e+00	1.634366e+03	4.384198e-05
0.000000e+00	1.637264e+03	4.398681e-05
0.000000e+00	1.640162e+03	4.413183e-05
0.000000e+00	1.643060e+03	4.427704e-05
0.000000e+00	1.645957e+03	4.442244e-05
0.000000e+00	1.648855e+03	4.456804e-05
0.000000e+00	1.651753e+03	4.471382e-05
0.000000e+00	1.654651e+03	4.485978e-05
0.000000e+00	1.657549e+03	4.500594e-05
0.000000e+00	1.660446e+03	4.515228e-05
0.000000e+00	1.663344e+03	4.529880e-05
0.000000e+00	1.666242e+03	4.544550e-05
0.000000e+00	1.669140e+03	4.559238e-05
0.000000e+00	1.672038e+03	4.573944e-05
