Normalized_signaling_variable	P_X_input	P_ZG_graded_output	P_ZB_switch_like_output
3.7044261065e+00	2.7276236129e-01	3.3099982114e-01	9.9253092384e-07
3.7059264816e+00	2.7171921801e-01	3.3035542804e-01	1.0465597256e-06
3.7074268567e+00	2.7067823941e-01	3.2971105819e-01	1.1030837397e-06
3.7089272318e+00	2.6964010039e-01	3.2906672300e-01	1.1628821250e-06
3.7104276069e+00	2.6860454860e-01	3.2842242990e-01	1.2261753398e-06
3.7119279820e+00	2.6757117266e-01	3.2777817490e-01	1.2924051693e-06
3.7134283571e+00	2.6653997471e-01	3.2713396097e-01	1.3616684438e-06
3.7149287322e+00	2.6551163451e-01	3.2648980391e-01	1.4349106992e-06
3.7164291073e+00	2.6448589556e-01	3.2584571107e-01	1.5123973861e-06
3.7179294824e+00	2.6346234493e-01	3.2520167401e-01	1.5934489916e-06
3.7194298575e+00	2.6244098458e-01	3.2455769567e-01	1.6781820001e-06
3.7209302326e+00	2.6142249882e-01	3.2391379619e-01	1.7677418633e-06
3.7224306077e+00	2.6040662714e-01	3.2326998287e-01	1.8624476241e-06
3.7239309827e+00	2.5939295521e-01	3.2262624282e-01	1.9614735478e-06
3.7254313578e+00	2.5838148487e-01	3.2198257896e-01	2.0649595072e-06
3.7269317329e+00	2.5737290465e-01	3.2133901574e-01	2.1742907290e-06
3.7284321080e+00	2.5636695013e-01	3.2069556039e-01	2.2898499689e-06
3.7299324831e+00	2.5536320584e-01	3.2005219564e-01	2.4106355470e-06
3.7314328582e+00	2.5436167342e-01	3.1940892436e-01	2.5368151137e-06
3.7329332333e+00	2.5336304540e-01	3.1876577530e-01	2.6700609507e-06
3.7344336084e+00	2.5236705352e-01	3.1812275558e-01	2.8108314099e-06
3.7359339835e+00	2.5137328136e-01	3.1747984361e-01	2.9579134879e-06
3.7374343586e+00	2.5038173042e-01	3.1683704223e-01	3.1115077611e-06
3.7389347337e+00	2.4939309687e-01	3.1619438440e-01	3.2736295379e-06
3.7404351088e+00	2.4840710877e-01	3.1555187718e-01	3.4448266901e-06
3.7419354839e+00	2.4742334892e-01	3.1490949467e-01	3.6236328647e-06
3.7434358590e+00	2.4644181866e-01	3.1426723967e-01	3.8102875897e-06
3.7449362341e+00	2.4546321757e-01	3.1362514934e-01	4.0072153302e-06
3.7464366092e+00	2.4448727010e-01	3.1298323065e-01	4.2150697582e-06
3.7479369842e+00	2.4351355847e-01	3.1234145346e-01	4.4320813447e-06
3.7494373593e+00	2.4254208387e-01	3.1169982053e-01	4.6585356073e-06
3.7509377344e+00	2.4157354901e-01	3.1105837314e-01	4.8973441451e-06
3.7524381095e+00	2.4060767482e-01	3.1041711820e-01	5.1492854236e-06
3.7539384846e+00	2.3964404315e-01	3.0977602134e-01	5.4122277810e-06
3.7554388597e+00	2.3868265503e-01	3.0913508531e-01	5.6865109260e-06
3.7569392348e+00	2.3772421602e-01	3.0849435547e-01	5.9756253565e-06
3.7584396099e+00	2.3676844364e-01	3.0785383865e-01	6.2804964422e-06
3.7599399850e+00	2.3581491956e-01	3.0721349631e-01	6.5985607651e-06
3.7614403601e+00	2.3486364465e-01	3.0657333118e-01	6.9302217629e-06
3.7629407352e+00	2.3391532704e-01	3.0593339265e-01	7.2796566045e-06
3.7644411103e+00	2.3296968098e-01	3.0529368745e-01	7.6479632477e-06
3.7659414854e+00	2.3202628810e-01	3.0465417297e-01	8.0320644626e-06
3.7674418605e+00	2.3108514913e-01	3.0401485188e-01	8.4324384819e-06
3.7689422356e+00	2.3014697450e-01	3.0337577755e-01	8.8540754654e-06
3.7704426107e+00	2.2921147528e-01	3.0273695665e-01	9.2982757256e-06
3.7719429857e+00	2.2827823326e-01	3.0209834248e-01	9.7613517068e-06
3.7734433608e+00	2.2734724903e-01	3.0145993770e-01	1.0243869247e-05
3.7749437359e+00	2.2641923504e-01	3.0082179961e-01	1.0751779257e-05
3.7764441110e+00	2.2549389932e-01	3.0018393480e-01	1.1286618825e-05
3.7779444861e+00	2.2457082396e-01	2.9954629254e-01	1.1843976778e-05
3.7794448612e+00	2.2365000941e-01	2.9890887547e-01	1.2424521357e-05
3.7809452363e+00	2.2273216991e-01	2.9827174477e-01	1.3035336707e-05
3.7824456114e+00	2.2181701053e-01	2.9763490696e-01	1.3678236414e-05
3.7839459865e+00	2.2090411384e-01	2.9699830733e-01	1.4347952961e-05
3.7854463616e+00	2.1999348015e-01	2.9636194849e-01	1.5045274049e-05
3.7869467367e+00	2.1908582524e-01	2.9572589546e-01	1.5778617999e-05
3.7884471118e+00	2.1818085133e-01	2.9509015466e-01	1.6550120612e-05
3.7899474869e+00	2.1727814161e-01	2.9445466748e-01	1.7353502866e-05
3.7914478620e+00	2.1637769628e-01	2.9381943649e-01	1.8189691529e-05
3.7929482371e+00	2.1548023237e-01	2.9318453050e-01	1.9068672705e-05
3.7944486122e+00	2.1458544940e-01	2.9254995584e-01	1.9992956922e-05
3.7959489872e+00	2.1369293135e-01	2.9191565005e-01	2.0955072618e-05
3.7974493623e+00	2.1280267825e-01	2.9128161563e-01	2.1956108127e-05
3.7989497374e+00	2.1191540820e-01	2.9064792515e-01	2.3007888354e-05
3.8004501125e+00	2.1103081809e-01	2.9001458486e-01	2.4113358731e-05
3.8019504876e+00	2.1014849282e-01	2.8938152846e-01	2.5263644367e-05
3.8034508627e+00	2.0926843231e-01	2.8874875844e-01	2.6460020911e-05
3.8049512378e+00	2.0839135546e-01	2.8811635103e-01	2.7716465847e-05
3.8064516129e+00	2.0751695663e-01	2.8748431242e-01	2.9036428298e-05
3.8079519880e+00	2.0664482181e-01	2.8685257252e-01	3.0409385128e-05
3.8094523631e+00	2.0577495081e-01	2.8622113379e-01	3.1836828699e-05
3.8109527382e+00	2.0490806305e-01	2.8559007610e-01	3.3335251590e-05
3.8124531133e+00	2.0404385053e-01	2.8495940555e-01	3.4908685067e-05
3.8139534884e+00	2.0318190045e-01	2.8432904833e-01	3.6544673761e-05
3.8154538635e+00	2.0232221248e-01	2.8369900687e-01	3.8244960235e-05
3.8169542386e+00	2.0146550639e-01	2.8306936462e-01	4.0028970108e-05
3.8184546137e+00	2.0061147188e-01	2.8244012759e-01	4.1901406045e-05
3.8199549887e+00	1.9975969751e-01	2.8181121831e-01	4.3847551843e-05
3.8214553638e+00	1.9891018283e-01	2.8118263917e-01	4.5869438320e-05
3.8229557389e+00	1.9806364770e-01	2.8055447715e-01	4.7989904958e-05
3.8244561140e+00	1.9721977965e-01	2.7992673817e-01	5.0214427129e-05
3.8259564891e+00	1.9637816874e-01	2.7929934115e-01	5.2525648363e-05
3.8274568642e+00	1.9553881439e-01	2.7867228844e-01	5.4925930874e-05
3.8289572393e+00	1.9470243634e-01	2.7804567050e-01	5.7442079990e-05
3.8304576144e+00	1.9386872005e-01	2.7741949316e-01	6.0080458485e-05
3.8319579895e+00	1.9303725719e-01	2.7679367177e-01	6.2820632435e-05
3.8334583646e+00	1.9220804708e-01	2.7616820865e-01	6.5665344228e-05
3.8349587397e+00	1.9138180912e-01	2.7554319770e-01	6.8645997345e-05
3.8364591148e+00	1.9055822680e-01	2.7491864464e-01	7.1769971499e-05
3.8379594899e+00	1.8973689353e-01	2.7429446132e-01	7.5013252639e-05
3.8394598650e+00	1.8891780852e-01	2.7367065002e-01	7.8379018348e-05
3.8409602401e+00	1.8810169062e-01	2.7304730800e-01	8.1903993014e-05
3.8424606152e+00	1.8728822147e-01	2.7242444091e-01	8.5596719207e-05
3.8439609902e+00	1.8647699634e-01	2.7180195714e-01	8.9429026031e-05
3.8454613653e+00	1.8566801433e-01	2.7117985892e-01	9.3404588169e-05
3.8469617404e+00	1.8486199352e-01	2.7055824684e-01	9.7566275233e-05
3.8484621155e+00	1.8405861382e-01	2.6993712646e-01	1.0192395661e-04
3.8499624906e+00	1.8325747247e-01	2.6931640275e-01	1.0644464433e-04
3.8514628657e+00	1.8245856846e-01	2.6869607792e-01	1.1113257962e-04
3.8529632408e+00	1.8166261890e-01	2.6807625582e-01	1.1603771542e-04
3.8544636159e+00	1.8086930209e-01	2.6745694192e-01	1.2117143169e-04
3.8559639910e+00	1.8007821732e-01	2.6683803783e-01	1.2649516914e-04
3.8574643661e+00	1.7928936350e-01	2.6621954574e-01	1.3201381332e-04
3.8589647412e+00	1.7850345657e-01	2.6560157270e-01	1.3778546566e-04
3.8604651163e+00	1.7772017330e-01	2.6498412408e-01	1.4382322209e-04
3.8619654914e+00	1.7693911517e-01	2.6436709821e-01	1.5008209233e-04
3.8634658665e+00	1.7616028100e-01	2.6375049723e-01	1.5656769299e-04
3.8649662416e+00	1.7538438536e-01	2.6313443135e-01	1.6334748083e-04
3.8664666167e+00	1.7461110360e-01	2.6251890585e-01	1.7043649668e-04
3.8679669917e+00	1.7384003950e-01	2.6190381582e-01	1.7778234153e-04
3.8694673668e+00	1.7307119177e-01	2.6128916335e-01	1.8539145968e-04
3.8709677419e+00	1.7230527344e-01	2.6067506177e-01	1.9334202732e-04
3.8724681170e+00	1.7154195855e-01	2.6006151626e-01	2.0165128466e-04
3.8739684921e+00	1.7078085327e-01	2.5944841871e-01	2.1025831454e-04
3.8754688672e+00	1.7002195620e-01	2.5883577119e-01	2.1917049616e-04
3.8769692423e+00	1.6926597866e-01	2.5822369005e-01	2.2847826353e-04
3.8784696174e+00	1.6851259346e-01	2.5761218042e-01	2.3820133840e-04
3.8799699925e+00	1.6776140926e-01	2.5700113102e-01	2.4826902929e-04
3.8814703676e+00	1.6701242458e-01	2.5639054390e-01	2.5868976902e-04
3.8829707427e+00	1.6626634881e-01	2.5578053839e-01	2.6956798038e-04
3.8844711178e+00	1.6552285366e-01	2.5517111953e-01	2.8092617850e-04
3.8859714929e+00	1.6478155037e-01	2.5456217298e-01	2.9268247864e-04
3.8874718680e+00	1.6404243736e-01	2.5395370072e-01	3.0484649825e-04
3.8889722431e+00	1.6330622194e-01	2.5334582504e-01	3.1753859191e-04
3.8904726182e+00	1.6257257482e-01	2.5273855088e-01	3.3078441186e-04
3.8919729932e+00	1.6184110990e-01	2.5213176087e-01	3.4448928091e-04
3.8934733683e+00	1.6111182551e-01	2.5152545696e-01	3.5866414534e-04
3.8949737434e+00	1.6038542670e-01	2.5091976433e-01	3.7344746745e-04
3.8964741185e+00	1.5966158328e-01	2.5031468780e-01	3.8886841422e-04
3.8979744936e+00	1.5893991189e-01	2.4971010705e-01	4.0481771796e-04
3.8994748687e+00	1.5822041078e-01	2.4910602399e-01	4.2130781194e-04
3.9009752438e+00	1.5750378258e-01	2.4850256662e-01	4.3849769703e-04
3.9024756189e+00	1.5678969629e-01	2.4789973968e-01	4.5642046874e-04
3.9039759940e+00	1.5607777138e-01	2.4729741992e-01	4.7495025184e-04
3.9054763691e+00	1.5536800603e-01	2.4669560922e-01	4.9410113964e-04
3.9069767442e+00	1.5466110025e-01	2.4609443835e-01	5.1405538064e-04
3.9084771193e+00	1.5395672237e-01	2.4549391196e-01	5.3485045066e-04
3.9099774944e+00	1.5325449474e-01	2.4489390394e-01	5.5634160983e-04
3.9114778695e+00	1.5255441547e-01	2.4429441611e-01	5.7854480011e-04
3.9129782446e+00	1.5185718184e-01	2.4369558199e-01	6.0166852932e-04
3.9144786197e+00	1.5116246155e-01	2.4309740612e-01	6.2575514536e-04
3.9159789947e+00	1.5046987994e-01	2.4249975957e-01	6.5063852392e-04
3.9174793698e+00	1.4977943505e-01	2.4190264416e-01	6.7633666060e-04
3.9189797449e+00	1.4909182123e-01	2.4130619603e-01	7.0308766224e-04
3.9204801200e+00	1.4840670571e-01	2.4071041966e-01	7.3093928231e-04
3.9219804951e+00	1.4772371686e-01	2.4011518336e-01	7.5970120594e-04
3.9234808702e+00	1.4704285263e-01	2.3952048889e-01	7.8939370439e-04
3.9249812453e+00	1.4636480435e-01	2.3892647503e-01	8.2028817751e-04
3.9264816204e+00	1.4568923883e-01	2.3833314614e-01	8.5243836112e-04
3.9279819955e+00	1.4501578755e-01	2.3774036784e-01	8.8562663258e-04
3.9294823706e+00	1.4434444838e-01	2.3714814187e-01	9.1987577831e-04
3.9309827457e+00	1.4367590946e-01	2.3655660953e-01	9.5549456666e-04
3.9324831208e+00	1.4300983730e-01	2.3596577512e-01	9.9254333704e-04
3.9339834959e+00	1.4234586653e-01	2.3537550160e-01	1.0307737049e-03
3.9354838710e+00	1.4168399498e-01	2.3478579067e-01	1.0702112295e-03
3.9369842461e+00	1.4102490743e-01	2.3419678614e-01	1.1112065320e-03
3.9384846212e+00	1.4036827018e-01	2.3360849221e-01	1.1538272221e-03
3.9399849962e+00	1.3971372110e-01	2.3302076925e-01	1.1977903358e-03
3.9414853713e+00	1.3906125794e-01	2.3243361892e-01	1.2431244810e-03
3.9429857464e+00	1.3841156201e-01	2.3184718748e-01	1.2902270529e-03
3.9444861215e+00	1.3776429951e-01	2.3126147903e-01	1.3391736443e-03
3.9459864966e+00	1.3711911156e-01	2.3067635142e-01	1.3896425033e-03
3.9474868717e+00	1.3647599586e-01	2.3009180626e-01	1.4416655809e-03
3.9489872468e+00	1.3583563014e-01	2.2950799220e-01	1.4956924318e-03
3.9504876219e+00	1.3519768054e-01	2.2892491326e-01	1.5518073910e-03
3.9519879970e+00	1.3456179152e-01	2.2834242478e-01	1.6096452919e-03
3.9534883721e+00	1.3392796074e-01	2.2776052837e-01	1.6692417410e-03
3.9549887472e+00	1.3329686218e-01	2.2717937500e-01	1.7311043306e-03
3.9564891223e+00	1.3266816204e-01	2.2659896857e-01	1.7953269422e-03
3.9579894974e+00	1.3204150818e-01	2.2601916205e-01	1.8614959212e-03
3.9594898725e+00	1.3141689819e-01	2.2543995696e-01	1.9296508608e-03
3.9609902476e+00	1.3079500220e-01	2.2486150658e-01	2.0003637870e-03
3.9624906227e+00	1.3017548657e-01	2.2428381471e-01	2.0737389769e-03
3.9639909977e+00	1.2955800258e-01	2.2370673194e-01	2.1493087408e-03
3.9654913728e+00	1.2894254775e-01	2.2313025978e-01	2.2271170064e-03
3.9669917479e+00	1.2832978827e-01	2.2255455371e-01	2.3078071744e-03
3.9684921230e+00	1.2771939072e-01	2.2197961745e-01	2.3914948095e-03
3.9699924981e+00	1.2711100984e-01	2.2140529926e-01	2.4776521376e-03
3.9714928732e+00	1.2650464313e-01	2.2083160063e-01	2.5663277863e-03
3.9729932483e+00	1.2590095267e-01	2.2025867920e-01	2.6582440395e-03
3.9744936234e+00	1.2529960536e-01	2.1968653860e-01	2.7535286816e-03
3.9759939985e+00	1.2470025948e-01	2.1911502484e-01	2.8515872776e-03
3.9774943736e+00	1.2410291245e-01	2.1854413936e-01	2.9524735350e-03
3.9789947487e+00	1.2350822218e-01	2.1797404191e-01	3.0569967195e-03
3.9804951238e+00	1.2291585597e-01	2.1740473604e-01	3.1652978040e-03
3.9819954989e+00	1.2232547563e-01	2.1683606556e-01	3.2767085628e-03
3.9834958740e+00	1.2173707855e-01	2.1626803187e-01	3.3912881779e-03
3.9849962491e+00	1.2115131833e-01	2.1570079677e-01	3.5099416031e-03
3.9864966242e+00	1.2056786278e-01	2.1513436373e-01	3.6328240016e-03
3.9879969992e+00	1.1998637728e-01	2.1456857439e-01	3.7591856507e-03
3.9894973743e+00	1.1940685917e-01	2.1400343013e-01	3.8890916130e-03
3.9909977494e+00	1.1882995767e-01	2.1343909477e-01	4.0235518613e-03
3.9924981245e+00	1.1825534113e-01	2.1287557166e-01	4.1627367766e-03
3.9939984996e+00	1.1768267857e-01	2.1231270037e-01	4.3058068369e-03
3.9954988747e+00	1.1711196727e-01	2.1175048222e-01	4.4528334011e-03
3.9969992498e+00	1.1654385196e-01	2.1118908299e-01	4.6049414260e-03
3.9984996249e+00	1.1597800165e-01	2.1062850595e-01	4.7623175588e-03
4.0000000000e+00	1.1541408898e-01	2.1006858861e-01	4.9240235611e-03
4.0015003751e+00	1.1485211121e-01	2.0950933227e-01	5.0901375098e-03
4.0030007502e+00	1.1429270847e-01	2.0895090460e-01	5.2619099522e-03
4.0045011253e+00	1.1373555051e-01	2.0839330878e-01	5.4395448628e-03
4.0060015004e+00	1.1318031362e-01	2.0783638034e-01	5.6219957402e-03
4.0075018755e+00	1.1262699503e-01	2.0728012054e-01	5.8093478053e-03
4.0090022506e+00	1.1207623020e-01	2.0672469889e-01	6.0029884432e-03
4.0105026257e+00	1.1152768967e-01	2.0617011848e-01	6.2031400200e-03
4.0120030008e+00	1.1098105344e-01	2.0561621291e-01	6.4086375871e-03
4.0135033758e+00	1.1043631868e-01	2.0506298340e-01	6.6195739341e-03
4.0150037509e+00	1.0989411610e-01	2.0451060124e-01	6.8374851671e-03
4.0165041260e+00	1.0935411712e-01	2.0395906946e-01	7.0626131008e-03
4.0180045011e+00	1.0881600545e-01	2.0340821976e-01	7.2936635125e-03
4.0195048762e+00	1.0827977823e-01	2.0285805333e-01	7.5307371798e-03
4.0210052513e+00	1.0774606132e-01	2.0230874321e-01	7.7755314355e-03
4.0225056264e+00	1.0721452709e-01	2.0176029230e-01	8.0283085806e-03
4.0240060015e+00	1.0668486298e-01	2.0121253052e-01	8.2876336505e-03
4.0255063766e+00	1.0615706611e-01	2.0066545900e-01	8.5536158202e-03
4.0270067517e+00	1.0563175742e-01	2.0011925246e-01	8.8281267548e-03
4.0285071268e+00	1.0510861028e-01	1.9957391373e-01	9.1114502478e-03
4.0300075019e+00	1.0458731590e-01	1.9902927094e-01	9.4019984915e-03
4.0315078770e+00	1.0406787136e-01	1.9848532520e-01	9.6998894523e-03
4.0330082521e+00	1.0355089260e-01	1.9794225285e-01	1.0007182803e-02
4.0345086272e+00	1.0303605410e-01	1.9740005664e-01	1.0324184788e-02
4.0360090023e+00	1.0252305081e-01	1.9685856297e-01	1.0649142040e-02
4.0375093773e+00	1.0201187979e-01	1.9631777292e-01	1.0982181688e-02
4.0390097524e+00	1.0150315192e-01	1.9577786442e-01	1.1325565617e-02
4.0405101275e+00	1.0099654284e-01	1.9523884011e-01	1.1679623419e-02
4.0420105026e+00	1.0049175127e-01	1.9470052474e-01	1.2042422856e-02
4.0435108777e+00	9.9988774241e-02	1.9416291936e-01	1.2414100564e-02
4.0450112528e+00	9.9488217507e-02	1.9362620340e-01	1.2797135321e-02
4.0465116279e+00	9.8989757937e-02	1.9309037945e-01	1.3191880884e-02
4.0480120030e+00	9.8493098027e-02	1.9255527061e-01	1.3596212276e-02
4.0495123781e+00	9.7998234791e-02	1.9202087792e-01	1.4010275945e-02
4.0510127532e+00	9.7505768781e-02	1.9148738227e-01	1.4436782663e-02
4.0525131283e+00	9.7015378162e-02	1.9095478617e-01	1.4876111064e-02
4.0540135034e+00	9.6526769218e-02	1.9042291116e-01	1.5325929051e-02
4.0555138785e+00	9.6039938941e-02	1.8989175824e-01	1.5786393150e-02
4.0570142536e+00	9.5555482633e-02	1.8936150973e-01	1.6260461559e-02
4.0585146287e+00	9.5073079811e-02	1.8883216805e-01	1.6748538387e-02
4.0600150038e+00	9.4592440555e-02	1.8830355323e-01	1.7248069578e-02
4.0615153788e+00	9.4113561835e-02	1.8777566623e-01	1.7759221945e-02
4.0630157539e+00	9.3637033644e-02	1.8724869076e-01	1.8285216800e-02
4.0645161290e+00	9.3162536920e-02	1.8672262912e-01	1.8826484185e-02
4.0660165041e+00	9.2689785536e-02	1.8619729993e-01	1.9380232848e-02
4.0675168792e+00	9.2218776445e-02	1.8567270408e-01	1.9946640043e-02
4.0690172543e+00	9.1750094280e-02	1.8514902661e-01	2.0529206029e-02
4.0705176294e+00	9.1283421455e-02	1.8462626974e-01	2.1128387073e-02
4.0720180045e+00	9.0818475641e-02	1.8410425067e-01	2.1741139187e-02
4.0735183796e+00	9.0355253775e-02	1.8358297028e-01	2.2367650144e-02
4.0750187547e+00	8.9894335081e-02	1.8306261486e-01	2.3011715019e-02
4.0765191298e+00	8.9435403506e-02	1.8254318655e-01	2.3673816408e-02
4.0780195049e+00	8.8978180519e-02	1.8202450120e-01	2.4350641825e-02
4.0795198800e+00	8.8522663045e-02	1.8150655965e-01	2.5042389563e-02
4.0810202551e+00	8.8069424848e-02	1.8098954941e-01	2.5753165283e-02
4.0825206302e+00	8.7618151471e-02	1.8047347254e-01	2.6483477806e-02
4.0840210053e+00	8.7168568176e-02	1.7995814359e-01	2.7229730274e-02
4.0855213803e+00	8.6720671874e-02	1.7944356336e-01	2.7992131413e-02
4.0870217554e+00	8.6275030833e-02	1.7892992053e-01	2.8775112993e-02
4.0885221305e+00	8.5831332241e-02	1.7841721708e-01	2.9579209725e-02
4.0900225056e+00	8.5389305153e-02	1.7790526630e-01	3.0400524510e-02
4.0915228807e+00	8.4948946467e-02	1.7739406897e-01	3.1239276324e-02
4.0930232558e+00	8.4510818913e-02	1.7688381487e-01	3.2100238166e-02
4.0945236309e+00	8.4074611380e-02	1.7637450592e-01	3.2983970038e-02
4.0960240060e+00	8.3640056708e-02	1.7586595419e-01	3.3886258886e-02
4.0975243811e+00	8.3207151784e-02	1.7535816042e-01	3.4807333637e-02
4.0990247562e+00	8.2776453767e-02	1.7485131550e-01	3.5752323064e-02
4.1005251313e+00	8.2347653295e-02	1.7434542121e-01	3.6721811580e-02
4.1020255064e+00	8.1920486986e-02	1.7384028852e-01	3.7711254749e-02
4.1035258815e+00	8.1494951720e-02	1.7333591812e-01	3.8720891042e-02
4.1050262566e+00	8.1071599047e-02	1.7283250190e-01	3.9756218777e-02
4.1065266317e+00	8.0650121409e-02	1.7233004159e-01	4.0817845594e-02
4.1080270068e+00	8.0230259191e-02	1.7182834703e-01	4.1900880713e-02
4.1095273818e+00	7.9812009267e-02	1.7132741890e-01	4.3005571608e-02
4.1110277569e+00	7.9395917548e-02	1.7082745005e-01	4.4137798949e-02
4.1125281320e+00	7.8981678328e-02	1.7032844213e-01	4.5298192087e-02
4.1140285071e+00	7.8569035749e-02	1.6983020394e-01	4.6481499577e-02
4.1155288822e+00	7.8157986679e-02	1.6933273610e-01	4.7687977219e-02
4.1170292573e+00	7.7749071366e-02	1.6883623241e-01	4.8923899659e-02
4.1185296324e+00	7.7341986000e-02	1.6834069443e-01	5.0189916093e-02
4.1200300075e+00	7.6936478468e-02	1.6784592995e-01	5.1480400922e-02
4.1215303826e+00	7.6532545636e-02	1.6735193957e-01	5.2795617454e-02
4.1230307577e+00	7.6130722060e-02	1.6685891796e-01	5.4142244520e-02
4.1245311328e+00	7.5730705874e-02	1.6636686660e-01	5.5520948928e-02
4.1260315079e+00	7.5332248698e-02	1.6587559232e-01	5.6925718477e-02
4.1275318830e+00	7.4935347393e-02	1.6538509571e-01	5.8356823012e-02
4.1290322581e+00	7.4540530806e-02	1.6489557224e-01	5.9821354116e-02
4.1305326332e+00	7.4147499056e-02	1.6440702333e-01	6.1319993584e-02
4.1320330083e+00	7.3756007480e-02	1.6391925489e-01	6.2846331426e-02
4.1335333833e+00	7.3366052938e-02	1.6343226748e-01	6.4400642898e-02
4.1350337584e+00	7.2978158546e-02	1.6294625737e-01	6.5990439004e-02
4.1365341335e+00	7.2592026453e-02	1.6246122588e-01	6.7616413506e-02
4.1380345086e+00	7.2207415695e-02	1.6197697808e-01	6.9271748927e-02
4.1395348837e+00	7.1824323133e-02	1.6149351448e-01	7.0956724639e-02
4.1410352588e+00	7.1443266136e-02	1.6101103208e-01	7.2679275604e-02
4.1425356339e+00	7.1063948923e-02	1.6052953216e-01	7.4440104110e-02
4.1440360090e+00	7.0686134211e-02	1.6004881894e-01	7.6231977226e-02
4.1455363841e+00	7.0309818863e-02	1.5956889291e-01	7.8055176983e-02
4.1470367592e+00	6.9935514488e-02	1.5908995177e-01	7.9918064433e-02
4.1485371343e+00	6.9562927413e-02	1.5861199671e-01	8.1821346536e-02
4.1500375094e+00	6.9191824019e-02	1.5813483119e-01	8.3757368914e-02
4.1515378845e+00	6.8822201172e-02	1.5765845567e-01	8.5726414627e-02
4.1530382596e+00	6.8454564708e-02	1.5718306849e-01	8.7737270303e-02
4.1545386347e+00	6.8088623101e-02	1.5670867077e-01	8.9790643289e-02
4.1560390098e+00	6.7724146375e-02	1.5623506524e-01	9.1878453998e-02
4.1575393848e+00	6.7361131398e-02	1.5576225235e-01	9.4000984726e-02
4.1590397599e+00	6.7000078230e-02	1.5529043102e-01	9.6167444244e-02
4.1605401350e+00	6.6640697523e-02	1.5481960229e-01	9.8378535589e-02
